,date,region,location_key,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,year,month,day,location_key_US_AR,location_key_US_LA,location_key_US_OK,location_key_US_TX,1_day_shift,7_day_shift,7_day_avg
1755,2020-04-07,West South Central,US_AR,71.0,0.0,946.0,16.0,11.0,148.0,73.99999999999989,254.0,20.493827,16.598765,26.154321,0.0,17.680555999999996,84.372131,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,0.9999999999999998,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,7.0,1,0,0,0,45.0,50.0,60.42857142857143
1756,2020-04-08,West South Central,US_AR,54.0,2.0,1000.0,18.0,-18.0,130.0,76.0,263.7,22.740741,17.345679,30.296296,3.273778,19.756944,83.255567,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,0.9999999999999998,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,8.0,1,0,0,0,71.0,61.0,59.42857142857143
1757,2020-04-09,West South Central,US_AR,119.0,3.0,1119.0,21.0,0.0,130.0,73.00000000000011,266.9,20.722222,14.981480999999999,28.475309,0.31044399999999994,10.006173,50.432333,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,0.9999999999999998,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,9.0,1,0,0,0,54.0,59.0,68.0
1758,2020-04-10,West South Central,US_AR,52.0,2.0,1170.9999999998836,23.0,0.0,130.0,85.99999999999989,249.3,13.407407,7.654321,20.37037,0.0,-1.1543210000000004,36.957396,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,0.9999999999999998,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,10.0,1,0,0,0,119.0,61.0,66.71428571428571
1759,2020-04-11,West South Central,US_AR,55.0,1.0,1226.0,24.0,0.0,130.0,85.99999999999989,246.5,11.487654,4.895062,20.851852,0.0,4.598765,62.9621,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,0.9999999999999998,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,11.0,1,0,0,0,52.0,39.0,69.0
1760,2020-04-12,West South Central,US_AR,54.0,3.0,1280.0,27.0,0.0,130.0,73.99999999999989,273.3,15.216049,12.790123,21.808642,21.251333,13.284722,88.730231,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,0.9999999999999998,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,12.0,1,0,0,0,55.0,87.0,64.28571428571429
1761,2020-04-13,West South Central,US_AR,130.0,3.0,1410.0,30.0,0.0,130.0,73.99999999999989,250.4,10.087302,4.960317,20.142857,40.168286,3.269841,62.67741,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,0.9999999999999998,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,13.0,1,0,0,0,54.0,45.0,76.42857142857143
1762,2020-04-14,West South Central,US_AR,70.0,0.0,1480.0,30.0,0.0,130.0,81.0,261.5,7.849206,4.809524,11.642857,0.0,-0.9126979999999998,54.191859,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,0.9999999999999998,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,14.0,1,0,0,0,130.0,71.0,76.28571428571429
1763,2020-04-15,West South Central,US_AR,89.0,3.0,1569.0000000001164,33.0,0.0,130.0,83.0,258.2,7.916667,-0.27777799999999964,17.805556,0.042332999999999954,0.28703699999999976,58.608604,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,0.9999999999999998,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,15.0,1,0,0,0,70.0,54.0,81.28571428571429
1764,2020-04-16,West South Central,US_AR,51.0,4.0,1620.0,37.0,0.0,130.0,85.00000000000011,249.3,11.715278,2.506944,21.618056,0.0,2.916667,55.060472,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,0.9999999999999998,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,16.0,1,0,0,0,89.0,119.0,71.57142857142857
1765,2020-04-17,West South Central,US_AR,75.0,0.0,1695.0,37.0,0.0,130.0,83.0,245.4,14.32716,7.938272,20.271605,0.0,8.0625,65.268311,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,0.9999999999999998,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,17.0,1,0,0,0,51.0,52.0,74.85714285714286
1766,2020-04-18,West South Central,US_AR,44.0,1.0,1739.0,38.0,161.0,291.0,85.99999999999989,258.6,10.333333,3.302469,17.919753,0.141111,4.277778,66.18114,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,0.9999999999999998,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,18.0,1,0,0,0,75.0,55.0,73.28571428571429
1767,2020-04-19,West South Central,US_AR,42.0,2.0,1781.0,40.0,0.0,291.0,88.0,256.4,12.561728,9.808642,16.283951,3.019778,10.185185,85.529681,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,0.9999999999999998,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,19.0,1,0,0,0,44.0,54.0,71.57142857142857
1768,2020-04-20,West South Central,US_AR,142.0,2.0,1923.0,42.0,0.0,291.0,93.0,261.0,14.981481,7.58642,23.574074,13.828889,10.814815,76.201507,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,0.9999999999999998,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,20.0,1,0,0,0,42.0,130.0,73.28571428571429
1769,2020-04-21,West South Central,US_AR,304.0,1.0,2227.0,43.0,0.0,291.0,85.99999999999989,249.6,18.45679,9.648148,27.54321,0.05644399999999994,9.820988,57.369297,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,21.0,1,0,0,0,142.0,70.0,106.71428571428571
1770,2020-04-22,West South Central,US_AR,49.0,-1.0,2276.0,42.0,0.0,291.0,97.00000000000011,250.1,15.87037,13.419753,24.91358,2.963333,12.118056,79.40849,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,22.0,1,0,0,0,304.0,89.0,101.0
1771,2020-04-23,West South Central,US_AR,189.0,3.0,2465.0,45.0,0.0,291.0,101.0,266.8,16.888889,13.660494,22.561728,22.690667,13.425926,80.205132,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,23.0,1,0,0,0,49.0,51.0,120.71428571428571
1772,2020-04-24,West South Central,US_AR,276.0,0.0,2741.0,45.0,0.0,291.0,101.0,247.2,16.475309,10.061728,23.512346,0.22577800000000003,13.216049,81.396233,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,24.0,1,0,0,0,189.0,75.0,149.42857142857142
1773,2020-04-25,West South Central,US_AR,88.0,2.0,2829.0,47.0,0.0,291.0,103.99999999999989,228.4,16.919753,12.0,22.345679,9.002889,11.580247,70.913553,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,25.0,1,0,0,0,276.0,44.0,155.71428571428572
1774,2020-04-26,West South Central,US_AR,112.0,2.0,2941.0000000001164,49.0,0.0,291.0,103.99999999999989,250.9,15.876543,7.518519,24.722222,0.366889,8.240741,60.671582,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,26.0,1,0,0,0,88.0,42.0,165.71428571428572
1775,2020-04-27,West South Central,US_AR,76.0,1.0,3017.0,50.0,0.0,291.0,108.99999999999989,250.9,17.012346,10.567901,23.641975,0.0,10.58642,66.438939,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,27.0,1,0,0,0,112.0,142.0,156.28571428571428
1776,2020-04-28,West South Central,US_AR,94.0,2.0,3111.0,52.0,0.0,291.0,103.99999999999989,247.9,19.222222,14.450617,24.95679,0.08466700000000005,14.506173,74.737824,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,28.0,1,0,0,0,76.0,304.0,126.28571428571429
1777,2020-04-29,West South Central,US_AR,81.0,7.0,3192.0,59.0,98.0,389.0,93.0,270.8,18.623457,15.104938,23.179012,26.726444,12.462963,67.522182,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,29.0,1,0,0,0,94.0,49.0,130.85714285714286
1778,2020-04-30,West South Central,US_AR,63.0,2.0,3255.0,61.0,13.0,402.0,95.0,247.9,16.623457,8.530864,24.635802,2.681111,7.450617,54.924478,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,4.0,30.0,1,0,0,0,81.0,189.0,112.85714285714286
1779,2020-05-01,West South Central,US_AR,66.0,3.0,3321.0,64.0,12.0,414.0,95.0,264.4,18.111111,9.135802,27.858025,0.0,10.845679,62.836165,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,1.0,1,0,0,0,63.0,276.0,82.85714285714286
1780,2020-05-02,West South Central,US_AR,51.0,9.0,3372.0,73.0,0.0,414.0,95.0,266.1,21.697531,14.419753,29.58642,0.0,14.518519,64.153857,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,2.0,1,0,0,0,66.0,88.0,77.57142857142857
1781,2020-05-03,West South Central,US_AR,59.0,3.0,3431.0,76.0,13.0,427.0,100.0,269.3,22.444444,17.444444,28.179012,0.0,17.987654,76.241652,3.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,3.0,1,0,0,0,51.0,112.0,70.0
1782,2020-05-04,West South Central,US_AR,27.0,5.0,3458.0,81.0,11.0,438.0,91.00000000000011,269.3,22.864198,19.160494,28.611111,0.02822199999999997,19.376542999999998,80.988465,3.0,2.0,1.0,3.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,61.11,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,4.0,1,0,0,0,59.0,76.0,63.0
1783,2020-05-05,West South Central,US_AR,38.0,2.0,3496.0,83.0,15.0,453.0,89.0,269.3,21.685185,17.993827,27.006173,2.878667,15.166667,66.530282,3.0,2.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,66.67,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,5.0,1,0,0,0,27.0,94.0,55.0
1784,2020-05-06,West South Central,US_AR,72.0,2.0,3568.0,85.0,0.0,453.0,68.99999999999989,259.6,16.833333,9.234568,23.771605,0.818444,7.098765,52.84815,3.0,2.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,66.67,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,6.0,1,0,0,0,38.0,81.0,53.714285714285715
1785,2020-05-07,West South Central,US_AR,43.0,2.0,3611.0,87.0,9.0,462.0,68.99999999999989,246.9,15.41358,7.833333,22.864198,0.0,8.154321,62.322988,3.0,2.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,66.67,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,7.0,1,0,0,0,72.0,63.0,50.857142857142854
1786,2020-05-08,West South Central,US_AR,83.0,1.0,3694.0,88.0,4.0,466.0,70.0,264.6,17.216049,14.160494,20.864198,17.554222,11.592593,69.562801,3.0,2.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,66.67,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,8.0,1,0,0,0,43.0,66.0,53.285714285714285
1787,2020-05-09,West South Central,US_AR,53.0,0.0,3747.0,88.0,5.0,471.0,64.0,235.5,13.641975,6.222222,20.024691,5.390444,4.604938,54.626997,3.0,2.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,66.67,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,9.0,1,0,0,0,83.0,51.0,53.57142857142857
1788,2020-05-10,West South Central,US_AR,0.0,0.0,3747.0,88.0,0.0,471.0,64.0,258.4,14.62963,6.574074,24.493827,0.0,7.969136,64.830891,3.0,2.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,66.67,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,10.0,1,0,0,0,53.0,59.0,45.142857142857146
1789,2020-05-11,West South Central,US_AR,287.0,6.0,4034.0,94.0,9.0,480.0,61.000000000000114,246.5,15.098765,8.388889,21.969136,0.0,3.864198,47.586952,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,11.0,1,0,0,0,0.0,27.0,82.28571428571429
1790,2020-05-12,West South Central,US_AR,130.0,1.0,4164.0,95.0,5.0,485.0,59.0,232.2,11.506173,9.691358,15.376543,0.08466700000000005,7.493827,77.06476,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,12.0,1,0,0,0,287.0,38.0,95.42857142857143
1791,2020-05-13,West South Central,US_AR,0.0,0.0,4164.0,95.0,12.0,497.0,59.0,261.7,17.32716,11.401235,27.790123,11.232444,13.770833,80.406359,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,13.0,1,0,0,0,130.0,72.0,85.14285714285714
1792,2020-05-14,West South Central,US_AR,72.0,2.0,4236.0,97.0,12.0,509.0,64.0,258.5,22.228395,16.95679,28.166667,0.02822199999999997,18.345679,78.897153,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,14.0,1,0,0,0,0.0,43.0,89.28571428571429
1793,2020-05-15,West South Central,US_AR,227.0,1.0,4463.0,98.0,11.0,520.0,65.0,258.5,22.549383,19.043210000000002,27.148148,0.282222,19.024691,80.714148,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,15.0,1,0,0,0,72.0,83.0,109.85714285714286
1794,2020-05-16,West South Central,US_AR,115.0,0.0,4578.0,98.0,0.0,520.0,65.0,257.0,21.808642,18.555556,26.777778,5.616222,19.340277999999998,85.391957,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,16.0,1,0,0,0,227.0,53.0,118.71428571428571
1795,2020-05-17,West South Central,US_AR,181.0,0.0,4759.0,98.0,0.0,520.0,65.0,218.9,21.777778,18.962963,26.518519,42.98244400000001,19.180556,84.86208,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,17.0,1,0,0,0,115.0,0.0,144.57142857142858
1796,2020-05-18,West South Central,US_AR,54.0,2.0,4813.0,100.0,10.0,530.0,77.0,254.3,20.024691,12.864198,26.882716,4.600222,13.253086,65.16017,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,18.0,1,0,0,0,181.0,287.0,111.28571428571429
1797,2020-05-19,West South Central,US_AR,110.0,2.0,4923.0,102.0,5.0,535.0,78.0,254.2,18.296296,12.962963,24.888889,0.0,12.179012,67.648407,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,19.0,1,0,0,0,54.0,130.0,108.42857142857143
1798,2020-05-20,West South Central,US_AR,80.0,5.0,5003.0,107.0,0.0,535.0,78.0,254.2,18.512346,12.432099,25.17284,0.0,13.820988,74.313459,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,20.0,1,0,0,0,110.0,0.0,119.85714285714286
1799,2020-05-21,West South Central,US_AR,455.0,3.0,5458.0,110.0,0.0,535.0,78.0,250.9,20.438272,14.17284,26.58642,0.0,15.790123,74.917621,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,21.0,1,0,0,0,80.0,72.0,174.57142857142858
1800,2020-05-22,West South Central,US_AR,154.0,3.0,5612.0,113.0,49.0,584.0,85.99999999999989,233.1,21.91358,18.345679,27.179012,10.865556,19.024691,83.999782,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,22.0,1,0,0,0,455.0,227.0,164.14285714285714
1801,2020-05-23,West South Central,US_AR,0.0,0.0,5612.0,113.0,6.0,590.0,81.0,250.7,22.314815,17.5,28.839506,24.722667,18.783951000000002,80.555621,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,23.0,1,0,0,0,154.0,115.0,147.71428571428572
1802,2020-05-24,West South Central,US_AR,310.0,3.0,5922.0,116.0,8.0,598.0,85.99999999999989,250.8,23.783950999999995,18.839506000000004,30.32716,2.455333,20.048611,79.364677,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,69.44,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9103830456733704e-11,0.0,0.0,2020.0,5.0,24.0,1,0,0,0,0.0,181.0,166.14285714285714
